id,period,duration,depth,steff,srad,slogg,model_snr,ra,dec,disposition,source
9532421,4.309067482,2.21,23647.0,4897.0,0.789,4.526,82.0,294.29193,46.161968,FALSE POSITIVE,kepler
9532424,4.30908594,1.52,160.8,5754.0,1.097,4.348,17.0,294.29269,46.159409,FALSE POSITIVE,kepler
9532603,14.5555096,2.07,725.0,5176.0,0.738,4.612,8.1,294.35034,46.14957,CANDIDATE,kepler
9532637,0.61496383,1.93053,358050.0,4509.0,0.663,4.612,806.5,294.35965,46.125389,FALSE POSITIVE,kepler
9532710,5.24242029,6.413,334.9,5383.0,1.829,3.824,20.1,294.3847,46.157841,CANDIDATE,kepler
9532997,49.763624,2.749,412.0,6477.0,1.187,4.361,6.8,294.48926,46.140121,FALSE POSITIVE,kepler
9533489,197.1455327,2.1145,5664.0,7214.0,1.935,4.093,56.8,294.67377,46.122673,FALSE POSITIVE,kepler
9534832,114.12716,1.719,974.0,4816.0,0.823,4.508,6.3,295.18097,46.179401,CANDIDATE,kepler
9535080,49.6456235,23.568,857.5,6273.0,1.493,4.129,176.5,295.26349,46.148022,FALSE POSITIVE,kepler
9535876,0.960843605,3.22,141.7,5708.0,1.129,4.378,25.5,295.55756,46.172241,FALSE POSITIVE,kepler
9535881,0.960842633,2.6441,2022.9,7381.0,1.597,4.186,176.1,295.5596,46.17804,FALSE POSITIVE,kepler
9536048,3.71186243,1.032,53.9,6302.0,1.258,4.299,7.0,295.61349,46.190689,FALSE POSITIVE,kepler
9536108,10.43003118,2.029,120.0,6277.0,1.031,4.449,10.6,295.63855,46.132549,CANDIDATE,kepler
9536692,26.635216,5.949,1492.8,5215.0,0.882,4.455,30.6,295.849,46.18129,FALSE POSITIVE,kepler
9536727,17.0497376,3.271,478.6,5039.0,14.954,2.587,6.4,295.85934,46.117008,CANDIDATE,kepler
9536836,320.347208,7.159,262.8,6146.0,0.943,4.497,8.8,295.90207,46.116138,FALSE POSITIVE,kepler
954.01,3.68497,4.536,2070.0,5756.0,1.93,3.88,1659.0,61.941059,-25.208803,CONFIRMED,tess
9540450,1.077358008,3.6713,311050.0,6100.0,1.064,4.397,537.4,297.09329,46.132381,FALSE POSITIVE,kepler
9540675,3.55643514,8.529,45.8,5831.0,1.109,4.289,13.4,297.16602,46.199188,FALSE POSITIVE,kepler
9541089,0.536650896,4.702,273.2,5819.0,0.881,4.494,117.8,297.27448,46.117908,FALSE POSITIVE,kepler
9541094,0.536654028,2.783,41.0,5887.0,1.001,4.421,21.8,297.27579,46.132751,FALSE POSITIVE,kepler
9541144,0.536650344,2.878,25.8,5490.0,2.825,3.681,7.0,297.28665,46.139839,FALSE POSITIVE,kepler
9541163,0.5366497,2.887,105.4,5822.0,0.898,4.529,10.6,297.29395,46.102341,FALSE POSITIVE,kepler
9541295,0.536650319,2.383,41.9,6020.0,2.0,3.922,31.0,297.32971,46.136089,CANDIDATE,kepler
9541322,9.40527028,2.076,470.9,6347.0,0.996,4.464,20.7,297.33582,46.15099,FALSE POSITIVE,kepler
9541567,1.12284501,0.95,,,,,,297.40424,46.119991,FALSE POSITIVE,kepler
9543302,13.0366377,3.184,154.6,6084.0,1.677,4.009,15.4,297.88663,46.190578,FALSE POSITIVE,kepler
9549471,15.71377375,7.464,9482.0,5812.0,0.96,4.434,98.1,299.60898,46.115662,FALSE POSITIVE,kepler
9549472,15.713787218,11.3122,60384.0,5843.0,1.006,4.399,3602.0,299.6091,46.11824,FALSE POSITIVE,kepler
9549648,5.99185827,1.7215,186.3,6157.0,1.695,4.049,32.1,299.66046,46.198421,CONFIRMED,kepler
955.01,1.6375303,1.606,770.0,5888.8,1.72,3.99,1526.0,76.081839,-20.731341,FALSE POSITIVE,tess
9551430,7.7553808,22.321,839.6,5607.0,0.766,4.539,55.9,300.18863,46.185768,FALSE POSITIVE,kepler
9551430,163.51489847,3.08,,,,,,300.18863,46.185768,CANDIDATE,kepler
9552608,9.250572762,3.6373,1039.5,8133.0,3.294,3.715,351.4,300.53757,46.10434,CANDIDATE,kepler
956.01,17.95473,3.139,5962.04,6029.5,1.77,4.22,1079.0,75.360839,-22.382135,FALSE POSITIVE,tess
9569711,6.05919881,1.365,154.2,5734.0,0.962,4.462,11.7,282.11783,46.22393,CONFIRMED,kepler
9569866,1.480324075,3.20209,400010.0,5260.0,0.717,4.56,1095.9,282.22711,46.246159,FALSE POSITIVE,kepler
957.01,0.8317937,1.875,200.0,8897.0,1.82,4.27,3518.0,79.432431,-0.370122,FALSE POSITIVE,tess
9570741,15.77980122,4.0369,541.4,5941.0,0.911,4.519,39.4,282.7868,46.244991,CONFIRMED,kepler
9571186,34.9524256,1.717,677.0,4921.0,0.779,4.591,15.8,283.04764,46.265331,CANDIDATE,kepler
9573539,10.04556377,3.2027,671.4,5632.0,0.853,4.554,66.5,284.39429,46.249081,CONFIRMED,kepler
9573685,5.94565516,2.1604,401.2,3974.0,0.564,4.7,28.5,284.47653,46.252579,CONFIRMED,kepler
9574158,15.92108138,1.5443,716.8,5595.0,0.82,4.57,16.1,284.71988,46.25079,CANDIDATE,kepler
9574179,3.98864999,3.516,94.2,5692.0,1.188,4.288,12.4,284.72894,46.206478,CANDIDATE,kepler
9574614,0.982090079,1.44892,5396.7,5472.0,0.742,4.573,304.1,284.9671,46.27626,CANDIDATE,kepler
9575728,2.64181261,2.127,70.0,4147.0,0.683,4.601,12.7,285.63629,46.247269,CANDIDATE,kepler
9576197,7.964440392,9.1701,68454.0,5250.0,0.736,4.548,693.8,285.88449,46.289829,FALSE POSITIVE,kepler
9577855,2.21030572,2.492,92.0,6355.0,1.09,4.418,11.4,286.83643,46.288509,FALSE POSITIVE,kepler
9578686,21.3851584,4.0819,663.9,5376.0,0.825,4.516,67.3,287.33279,46.20351,CONFIRMED,kepler
9579072,612.882452,2.024,631.0,6029.0,0.956,4.494,7.5,287.56281,46.258438,FALSE POSITIVE,kepler
9579192,12.08353781,7.90317,43087.0,6770.0,2.214,3.89,3799.5,287.63187,46.29871,FALSE POSITIVE,kepler
9579208,4.11754421,4.362,34.3,6263.0,1.726,4.024,22.1,287.6376,46.204411,CANDIDATE,kepler
9579499,7.94671044,2.8419,6084.4,4859.0,0.702,4.626,165.3,287.80457,46.23893,FALSE POSITIVE,kepler
9579606,107.904526,2.053,249.4,5565.0,0.802,4.574,6.1,287.86899,46.26936,CANDIDATE,kepler
9579641,3.43591631,3.133,23.2,5779.0,1.087,4.339,8.7,287.88733,46.276241,CANDIDATE,kepler
9579641,5.412203927,2.9472,601.6,5779.0,1.087,4.339,166.7,287.88733,46.276241,CONFIRMED,kepler
9579641,7.12594387,3.0014,192.4,5779.0,1.087,4.339,47.1,287.88733,46.276241,CONFIRMED,kepler
9579753,1.08908149,2.262,130.7,4327.0,0.614,4.639,9.9,287.9549,46.298271,FALSE POSITIVE,kepler
9579789,2.17814186,1.988,127.7,5101.0,0.84,4.506,11.2,287.97546,46.289631,FALSE POSITIVE,kepler
9579860,2.151214629,2.226,332.6,4748.0,8.179,2.635,28.5,288.01651,46.206921,FALSE POSITIVE,kepler
9580167,0.827151296,1.385,272.4,4452.0,11.895,2.28,8.1,288.18198,46.246181,CANDIDATE,kepler
9580992,37.8034121,4.641,678.1,5329.0,0.819,4.572,20.2,288.64252,46.21566,CANDIDATE,kepler
9581498,10.54884842,1.17,,,,,,288.92041,46.221142,FALSE POSITIVE,kepler
9581589,5.19206571,3.716,66.6,6322.0,1.075,4.426,10.5,288.97183,46.265202,CANDIDATE,kepler
9582496,224.447413,4.986,651.0,5489.0,0.798,4.574,7.9,289.4585,46.276379,FALSE POSITIVE,kepler
9583881,18.00932214,4.9611,3004.4,5815.0,0.877,4.54,245.2,290.11963,46.273811,CONFIRMED,kepler
9588822,61.858947,21.32,70.8,5529.0,2.817,3.685,9.1,292.13428,46.202419,CANDIDATE,kepler
9588822,71.76236302,29.435,8591.9,5529.0,2.817,3.685,1134.3,292.13428,46.202419,FALSE POSITIVE,kepler
9588862,5.89773974,2.243,77.9,6300.0,1.126,4.371,8.1,292.15543,46.204529,CANDIDATE,kepler
9588880,77.97621155,2.0,,,,,,292.16595,46.227631,FALSE POSITIVE,kepler
9589323,3.949627144,1.5485,807.2,5155.0,0.836,4.523,45.1,292.35394,46.22628,CONFIRMED,kepler
9589524,22.18431824,3.0397,1593.0,5157.0,0.818,4.5,87.6,292.44626,46.289768,CONFIRMED,kepler
959.01,1.54104,1.686,30644.8,8264.0,,4.09,2884.0,114.012456,4.715116,FALSE POSITIVE,tess
9590976,3.88688862,3.683,58.3,6167.0,1.689,4.037,20.8,293.03775,46.277519,CONFIRMED,kepler
9590976,5.37493289,3.9567,155.8,6167.0,1.689,4.037,49.0,293.03775,46.277519,CONFIRMED,kepler
9590976,8.58600968,3.3443,102.1,6167.0,1.689,4.037,23.2,293.03775,46.277519,CONFIRMED,kepler
9591070,0.764174368,2.346,100.2,6321.0,1.125,4.417,34.5,293.07663,46.21801,FALSE POSITIVE,kepler
9591728,11.03571773,5.62958,144960.0,6201.0,1.23,4.213,959.6,293.3472,46.25544,FALSE POSITIVE,kepler
9592575,2.63757408,5.9626,169660.0,5639.0,0.953,4.509,1471.6,293.66934,46.297459,FALSE POSITIVE,kepler
9592579,2.637574744,5.4573,5423.5,6108.0,1.03,4.466,222.8,293.6701,46.29567,FALSE POSITIVE,kepler
9592621,191.03728,3.595,1607.0,5440.0,0.901,4.497,7.0,293.6839,46.265541,CANDIDATE,kepler
9592705,10.27532513,6.3093,209.7,6150.0,2.086,3.96,99.5,293.71646,46.226654,CONFIRMED,kepler
9592831,0.609668222,2.836,287.6,5296.0,0.815,4.576,15.7,293.76086,46.231201,FALSE POSITIVE,kepler
9592850,1.219324537,4.7501,379060.0,5455.0,0.897,4.458,241.0,293.76782,46.237591,FALSE POSITIVE,kepler
9592855,0.609662423,4.24033,140920.0,7498.0,2.274,3.964,3250.1,293.77014,46.23658,FALSE POSITIVE,kepler
9593528,1.88665445,1.343,2098.0,6296.0,1.249,4.247,15.8,294.0282,46.201771,FALSE POSITIVE,kepler
9593757,2.49432176,2.3269,8043.0,5780.0,1.0,4.438,43.2,294.1062,46.210991,FALSE POSITIVE,kepler
9593759,1.247156944,2.6779,134760.0,4770.0,9.67,2.605,92.4,294.10733,46.209469,FALSE POSITIVE,kepler
9593773,3.1339356,4.477,203.7,6137.0,1.018,4.46,21.4,294.11237,46.252708,FALSE POSITIVE,kepler
9594184,42.093314,4.649,886.0,4885.0,0.763,4.541,7.4,294.25906,46.221199,FALSE POSITIVE,kepler
9594992,274.10859251,6.59,,,,,,294.53946,46.294769,FALSE POSITIVE,kepler
9595686,3.108251172,2.5048,1867.7,5330.0,0.847,4.495,156.5,294.79974,46.207569,FALSE POSITIVE,kepler
9595827,3.905081685,2.8213,21340.0,5543.0,0.887,4.54,1315.8,294.86551,46.285851,CONFIRMED,kepler
9595956,316.950146,5.33,,,,,,294.91272,46.264839,FALSE POSITIVE,kepler
9596064,1.74145041,1.712,370.6,5238.0,0.764,4.598,10.9,294.95062,46.242149,CANDIDATE,kepler
9596089,20.8392148,2.3321,177510.0,5378.0,0.812,4.488,197.6,294.96225,46.225609,FALSE POSITIVE,kepler
9596187,0.953299962,1.69478,2236.6,6183.0,1.02,4.407,298.0,294.99121,46.223572,FALSE POSITIVE,kepler
9596820,282.029084,4.686,312.8,6886.0,1.287,4.305,8.1,295.22586,46.22015,CANDIDATE,kepler
9596892,20.2944118,0.357,453.9,5865.0,0.918,4.518,5.6,295.25565,46.2164,CANDIDATE,kepler
9597058,12.05705659,2.3462,523.9,5365.0,0.834,4.537,20.8,295.31314,46.237492,CONFIRMED,kepler
9597095,2.745640575,3.04508,45265.0,5780.0,1.0,4.438,918.0,295.32855,46.268375,FALSE POSITIVE,kepler
9597345,3.619309734,3.0504,206.6,5497.0,1.046,4.394,47.4,295.41281,46.266472,CONFIRMED,kepler
9597345,44.6996563,6.2289,837.7,5497.0,1.046,4.394,71.3,295.41281,46.266472,CONFIRMED,kepler
9597345,124.5245224,9.654,689.9,5497.0,1.046,4.394,47.5,295.41281,46.266472,CONFIRMED,kepler
9597411,1.575631524,2.59202,25627.0,6202.0,0.858,4.537,465.4,295.43478,46.203129,FALSE POSITIVE,kepler
9597729,0.438153876,1.3885,164.8,6032.0,0.929,4.508,33.4,295.54755,46.287682,FALSE POSITIVE,kepler
9597729,0.87630504,1.11,170.9,6032.0,0.929,4.508,25.2,295.54755,46.287682,FALSE POSITIVE,kepler
9597806,5.101375725,2.595,894.6,5869.0,0.954,4.479,55.1,295.57727,46.254742,CONFIRMED,kepler
9597854,1.287097944,1.94,106.1,5906.0,0.852,4.494,12.3,295.59369,46.269711,FALSE POSITIVE,kepler
9598315,339.18109,5.34,157.9,6407.0,1.344,4.209,11.5,295.75208,46.253868,FALSE POSITIVE,kepler
960.01,1.6187107,4.739749,1352.1697973,9385.0,2.22468,4.12,3253.506931,107.59809,-5.432679,FALSE POSITIVE,tess
9602421,3.55661906,5.396,23.3,6018.0,1.458,4.081,11.4,297.09583,46.211021,FALSE POSITIVE,kepler
9602431,3.5565617,6.691,68.0,4964.0,0.633,4.628,10.0,297.09915,46.243511,FALSE POSITIVE,kepler
9602514,3.55650737,8.545,293.6,4951.0,1.843,3.876,77.1,297.12186,46.221909,FALSE POSITIVE,kepler
9602538,3.55646511,4.72,46.1,5475.0,0.818,4.479,7.8,297.12708,46.282082,FALSE POSITIVE,kepler
9602562,3.55653637,8.7,202.5,5950.0,1.114,4.395,23.1,297.1322,46.256489,FALSE POSITIVE,kepler
9602595,3.55650976,12.7364,687450.0,8105.0,2.433,3.937,3867.7,297.14346,46.228458,FALSE POSITIVE,kepler
9602613,4.61225043,2.695,29.1,5495.0,0.961,4.442,13.7,297.14883,46.296951,CONFIRMED,kepler
9602613,7.57299816,2.645,30.2,5495.0,0.961,4.442,10.9,297.14883,46.296951,CANDIDATE,kepler
9602658,3.55650403,6.862,132.3,3745.0,0.427,4.819,11.8,297.16284,46.27631,FALSE POSITIVE,kepler
9602775,3.5564279,6.998,131.4,5404.0,0.694,4.638,12.3,297.19739,46.22826,FALSE POSITIVE,kepler
9604563,1.001916708,1.256,70.9,5521.0,0.734,4.613,8.3,297.69662,46.264679,CANDIDATE,kepler
9605514,25.8474958,5.985,537.4,6297.0,1.031,4.448,27.3,297.9516,46.264721,CONFIRMED,kepler
9605514,40.715561,6.894,680.9,6297.0,1.031,4.448,28.9,297.9516,46.264721,CONFIRMED,kepler
9605514,66.789347,4.08,358.5,6297.0,1.031,4.448,9.5,297.9516,46.264721,CANDIDATE,kepler
9605552,9.3210841,1.81,294.2,3773.0,0.35,4.925,6.1,297.96048,46.227921,CANDIDATE,kepler
9607164,14.03490255,3.638,851.8,5258.0,0.785,4.513,60.9,298.38483,46.276039,CONFIRMED,kepler
961.01,4.79586,2.132,26891.1,5782.5,1.3,4.37,1227.0,127.178328,4.038553,FALSE POSITIVE,tess
9612825,2.846517614,4.228,2154.4,3468.0,0.32,4.931,58.0,300.08737,46.200695,FALSE POSITIVE,kepler
9613070,2.33211505,2.96723,105950.0,6384.0,1.094,4.348,997.8,300.15649,46.20332,FALSE POSITIVE,kepler
962.01,4.06269,4.299,4210.0,,,,,117.712497,-21.015735,FALSE POSITIVE,tess
963.01,11.1178464,4.5596639,5715.8314771,5814.9,1.06616,4.4,841.9669663,119.1493,-0.772849,CANDIDATE,tess
9630640,3.661895766,35.6374,35477.0,6793.0,1.589,4.101,291.7,281.63019,46.321152,FALSE POSITIVE,kepler
9631762,10.35586478,2.8431,660.9,4646.0,0.778,4.539,49.5,282.45059,46.3214,CONFIRMED,kepler
9631995,7.891448838,4.2854,10345.0,5972.0,1.237,4.313,1955.1,282.62967,46.32336,CONFIRMED,kepler
9632895,27.32204488,5.6716,77474.0,5620.0,0.772,4.592,3622.7,283.2413,46.378471,FALSE POSITIVE,kepler
9634821,5.47715718,1.3849,568.4,5029.0,0.93,4.429,16.7,284.34274,46.316551,CANDIDATE,kepler
9634821,8.56267266,1.53,608.1,5029.0,0.93,4.429,15.2,284.34274,46.316551,CANDIDATE,kepler
9634821,73.7578875,2.69,1836.9,5029.0,0.93,4.429,20.2,284.34274,46.316551,CONFIRMED,kepler
9635510,2.35197616,5.304,268.0,6147.0,1.003,4.463,31.7,284.6947,46.372589,FALSE POSITIVE,kepler
9635520,2.3518268,5.797,576.6,5445.0,1.426,4.14,24.5,284.69968,46.375092,CANDIDATE,kepler
9635529,2.35195525,5.98883,212830.0,6550.0,1.225,4.324,1819.1,284.70453,46.378799,FALSE POSITIVE,kepler
9635606,48.8882668,6.468,462.8,4821.0,0.788,4.529,13.5,284.74792,46.373619,CONFIRMED,kepler
9636135,2.42150341,2.965,171.5,6213.0,1.195,4.387,15.8,285.0571,46.320679,CONFIRMED,kepler
9636135,5.83376197,3.9988,532.9,6213.0,1.195,4.387,36.6,285.0571,46.320679,CONFIRMED,kepler
9636559,10.636305846,5.17212,216060.0,6781.0,1.345,4.221,1419.0,285.33444,46.309879,FALSE POSITIVE,kepler
9636563,10.63609504,3.48,290.6,5546.0,0.81,4.575,20.9,285.33636,46.31237,FALSE POSITIVE,kepler
9636569,10.63624422,5.055,231.7,5834.0,0.774,4.591,24.7,285.3385,46.309872,FALSE POSITIVE,kepler
9637299,1.882438182,3.50695,344200.0,6322.0,1.213,4.211,2051.3,285.76071,46.367008,FALSE POSITIVE,kepler
9639021,2.21568076,1.515,43.6,5349.0,0.836,4.478,6.9,286.80914,46.390411,FALSE POSITIVE,kepler
9639106,3.57944367,1.869,117.2,5341.0,0.801,4.546,8.5,286.85812,46.311729,CANDIDATE,kepler
964.01,0.60274,1.834,16763.6,5146.2,0.83,4.61,3246.0,109.106905,-8.329732,FALSE POSITIVE,tess
9640123,8.2553499,3.959,54.5,5403.0,3.6,3.559,10.0,287.51071,46.38995,CANDIDATE,kepler
9640439,0.873227249,0.7948,221.8,6341.0,1.111,4.409,21.9,287.69272,46.366928,FALSE POSITIVE,kepler
9640649,0.862329309,1.044,140.9,5806.0,0.899,4.528,10.8,287.81287,46.340569,CANDIDATE,kepler
9640907,1.089088292,1.8599,141.7,6194.0,1.069,4.445,1.8,287.95279,46.33176,FALSE POSITIVE,kepler
9640921,2.17814513,2.321,136.0,6053.0,0.949,4.494,13.8,287.96375,46.306911,FALSE POSITIVE,kepler
9640921,80.7060641,6.8899,11852.0,6053.0,0.949,4.494,268.1,287.96375,46.306911,FALSE POSITIVE,kepler
9640924,2.17815935,1.839,116.3,6258.0,1.098,4.413,14.1,287.96655,46.33849,FALSE POSITIVE,kepler
9640931,2.17815196,2.445,245.0,5357.0,0.7,4.634,17.9,287.96875,46.301659,FALSE POSITIVE,kepler
9640946,1.08906057,2.743,76.2,5087.0,0.881,4.463,10.4,287.97504,46.35326,FALSE POSITIVE,kepler
9640962,1.089077224,2.705,152.7,5118.0,0.83,4.547,18.7,287.98569,46.3484,FALSE POSITIVE,kepler
9640976,2.178150857,1.931,162.5,5691.0,0.836,4.56,37.4,287.99124,46.35688,FALSE POSITIVE,kepler
9640985,2.178150567,3.5065,511.3,6820.0,1.254,4.328,131.4,287.99609,46.32943,FALSE POSITIVE,kepler
9641008,2.178154774,3.5302,662.6,5515.0,0.712,4.624,89.2,288.00998,46.306061,FALSE POSITIVE,kepler
9641018,2.178154348,3.4874,428.6,5947.0,0.881,4.482,93.0,288.01486,46.348949,FALSE POSITIVE,kepler
9641031,1.089077111,3.8834,304070.0,6126.0,1.176,4.285,476.6,288.02032,46.324139,FALSE POSITIVE,kepler
9641041,1.089077863,2.4676,133.6,6280.0,1.551,4.098,104.8,288.02454,46.30587,FALSE POSITIVE,kepler
9641076,2.17818699,2.686,115.8,5584.0,0.932,4.428,15.4,288.0498,46.35833,FALSE POSITIVE,kepler
9641103,1.089057762,1.637,37.4,5096.0,0.737,4.582,9.2,288.06711,46.379551,FALSE POSITIVE,kepler
9641144,1.089076495,2.274,43.7,6444.0,1.079,4.416,15.3,288.09009,46.322948,FALSE POSITIVE,kepler
9641481,42.1918331,7.083,488.7,5520.0,1.08,4.339,25.7,288.28052,46.3409,CONFIRMED,kepler
9642018,0.505111993,0.4053,212.8,5262.0,0.783,4.59,18.7,288.59683,46.326038,CANDIDATE,kepler
9642292,15.1408916,4.359,476.8,5926.0,0.887,4.532,20.1,288.76697,46.394421,CONFIRMED,kepler
9643043,84.8062818,9.0006,9936.0,5735.0,0.853,4.525,121.6,289.15082,46.344151,FALSE POSITIVE,kepler
9643210,3.850304552,1.5337,158.0,3274.0,0.224,5.044,5.3,289.24158,46.359711,FALSE POSITIVE,kepler
9643874,8.027681123,3.0942,8725.4,5569.0,0.887,4.546,461.5,289.60382,46.314949,CONFIRMED,kepler
9644411,0.379412331,1.561,594.0,4331.0,0.666,4.62,20.2,289.87915,46.322498,FALSE POSITIVE,kepler
9644683,0.585940879,4.6979,1943.6,5459.0,0.797,4.583,189.9,289.99408,46.304871,FALSE POSITIVE,kepler
9645188,48.55059299,1.79,,,,,,290.20685,46.313541,FALSE POSITIVE,kepler
9649205,237.26601,8.74,150.4,5786.0,1.007,4.402,8.6,291.84842,46.339661,FALSE POSITIVE,kepler
9649222,5.918619554,3.94804,94124.0,5957.0,0.971,4.498,1117.0,291.85846,46.386452,FALSE POSITIVE,kepler
9649706,1.569066598,2.7803,147.2,5821.0,1.395,4.172,48.7,292.04437,46.329029,CONFIRMED,kepler
965.01,1.37101,2.379,1561.43,5947.5,1.15,4.22,3193.0,109.056276,-9.893473,FALSE POSITIVE,tess
9650579,432.96905,20.76,257.9,5580.0,0.886,4.538,8.1,292.41211,46.36388,CANDIDATE,kepler
9650762,372.15035,21.23,457.4,5769.0,0.812,4.57,12.3,292.48166,46.371479,CANDIDATE,kepler
9650808,21.96401646,2.7509,693.4,5774.0,0.958,4.447,26.9,292.49963,46.324409,CONFIRMED,kepler
9650808,125.602323,7.105,925.7,5774.0,0.958,4.447,23.3,292.49963,46.324409,CONFIRMED,kepler
9650989,3.42390809,1.773,153.1,5788.0,1.015,4.442,13.1,292.57336,46.36684,CONFIRMED,kepler
9651155,1.07383154,4.846,31355.0,8059.0,2.859,3.789,137.3,292.64063,46.388039,FALSE POSITIVE,kepler
9651234,96.9151707,6.065,862.8,5162.0,0.791,4.559,53.4,292.67255,46.377419,CONFIRMED,kepler
9651602,3.90735046,2.896,109.3,5497.0,0.809,4.577,10.0,292.82965,46.365768,CANDIDATE,kepler
9651668,2.684328541,2.69382,18136.0,5561.0,0.956,4.411,2833.1,292.85574,46.391178,CONFIRMED,kepler
9652166,0.646523404,3.917,25.2,7257.0,1.631,4.185,14.2,293.05569,46.342331,FALSE POSITIVE,kepler
9652632,2.488812012,5.94523,131000.0,6499.0,1.497,4.084,3290.5,293.24738,46.310413,FALSE POSITIVE,kepler
9652649,2.48883033,4.268,51.4,5615.0,0.833,4.514,15.1,293.25812,46.305729,FALSE POSITIVE,kepler
9652655,2.48882685,3.487,80.2,6246.0,1.092,4.433,14.2,293.26266,46.30888,FALSE POSITIVE,kepler
9653622,19.0054098,1.843,542.4,6347.0,1.036,4.423,20.2,293.66885,46.37925,CONFIRMED,kepler
9654468,47.7052566,5.959,1161.5,4551.0,0.672,4.609,22.8,294.00543,46.310692,CONFIRMED,kepler
9654875,1.34145255,7.502,26.6,7495.0,2.389,3.926,31.2,294.15366,46.309681,CANDIDATE,kepler
9655005,1.39862757,9.625,45.5,7872.0,3.367,3.732,59.6,294.20068,46.327221,FALSE POSITIVE,kepler
9655129,2.743978797,6.442,39994.0,5334.0,0.81,4.492,56.5,294.24811,46.374008,FALSE POSITIVE,kepler
9655419,1.92149487,1.891,1006.0,6831.0,2.247,3.959,11.6,294.34845,46.390755,FALSE POSITIVE,kepler
9655424,0.51811818,0.3969,99.0,6240.0,0.929,4.502,7.8,294.35074,46.311771,FALSE POSITIVE,kepler
9655711,7.72966941,2.091,426.7,5947.0,0.962,4.481,8.4,294.444,46.335972,CANDIDATE,kepler
9655711,12.7143635,3.101,524.8,5947.0,0.962,4.481,9.9,294.444,46.335972,CANDIDATE,kepler
9655792,589.74851,12.74,462.4,6003.0,0.932,4.507,11.5,294.4686,46.34129,FALSE POSITIVE,kepler
9655858,31.43284649,5.3541,178870.0,5780.0,1.0,4.438,154.0,294.48807,46.334099,FALSE POSITIVE,kepler
9656252,16.92342126,4.1864,1125.3,5786.0,0.99,4.465,40.8,294.64816,46.392361,CONFIRMED,kepler
9656397,204.74104758,20.5357,333800.0,6517.0,1.44,4.211,2000.2,294.70926,46.38472,FALSE POSITIVE,kepler
9656543,2.544594443,3.21373,348780.0,5503.0,1.616,4.033,608.9,294.76862,46.37421,FALSE POSITIVE,kepler
9656547,1.27228771,2.099,82.9,5044.0,0.686,4.64,9.5,294.77216,46.377731,FALSE POSITIVE,kepler
9657636,542.52829,11.06,75.2,6099.0,1.212,4.204,11.2,295.19278,46.37188,FALSE POSITIVE,kepler
9658089,1.057080807,1.82,60.6,6000.0,0.946,4.487,11.3,295.35825,46.343929,CANDIDATE,kepler
9658118,24.0612744,19.9438,440150.0,6461.0,1.138,4.338,1161.1,295.36603,46.377232,FALSE POSITIVE,kepler
9658192,1.886002102,1.021,47.4,5793.0,0.925,4.485,7.6,295.39212,46.329639,FALSE POSITIVE,kepler
9659022,511.882,4.822,610.0,6141.0,1.007,4.454,6.5,295.69479,46.319328,CANDIDATE,kepler
9661869,20.427232317,3.46429,121810.0,6167.0,1.121,4.354,526.6,296.65707,46.38052,FALSE POSITIVE,kepler
9661877,20.42720701,3.447,1273.0,6014.0,0.958,4.494,36.7,296.65915,46.382172,FALSE POSITIVE,kepler
9661979,69.8956789,5.276,548.4,5390.0,1.104,4.303,21.9,296.69727,46.371712,CONFIRMED,kepler
9662475,247.372131,3.271,513.4,5780.0,1.0,4.438,12.4,296.85858,46.30019,FALSE POSITIVE,kepler
9662811,43.0343364,6.571,541.6,5550.0,0.911,4.476,50.0,296.95886,46.394131,CONFIRMED,kepler
9663113,20.74028645,10.3939,1023.3,6226.0,1.299,4.264,155.3,297.04541,46.328701,CONFIRMED,kepler
9663113,572.376632,24.42,1743.4,6226.0,1.299,4.264,78.6,297.04541,46.328701,CONFIRMED,kepler
9664142,13.5631157,5.438,336.4,5853.0,0.895,4.529,15.4,297.33945,46.347252,CONFIRMED,kepler
9664215,3.319523463,3.3465,38832.0,5761.0,0.791,4.581,249.4,297.35962,46.343552,FALSE POSITIVE,kepler
9664276,62.596544,11.477,223.1,5934.0,1.509,4.173,15.5,297.37912,46.367069,CANDIDATE,kepler
9665503,11.567974732,5.96595,416030.0,5290.0,0.648,4.669,2341.5,297.73764,46.358101,FALSE POSITIVE,kepler
9665922,1.545388842,3.037,52.8,5782.0,0.767,4.594,20.6,297.86011,46.386261,FALSE POSITIVE,kepler
967.01,1.7393631,3.6069028,428.8811939,7051.0,2.40368,3.87,2661.5890983,117.084021,-57.236311,FALSE POSITIVE,tess
9673173,21.294733865,7.60143,123180.0,6039.0,1.278,4.242,2674.6,300.01407,46.345268,FALSE POSITIVE,kepler
9674320,317.062416,7.438,442.9,5366.0,0.715,4.625,9.8,300.34525,46.339882,CANDIDATE,kepler
9674564,6.873655305,3.5415,181.3,5668.0,0.912,4.492,3.4,300.4068,46.378941,FALSE POSITIVE,kepler
9674592,6.87366398,7.0845,9766.9,5662.0,0.805,4.575,143.2,300.41293,46.380669,FALSE POSITIVE,kepler
9674592,6.87366412,4.85,,,,,,300.41293,46.380669,FALSE POSITIVE,kepler
9674608,2.972047661,1.198,5945.0,4491.0,0.711,4.58,20.0,300.41727,46.335991,FALSE POSITIVE,kepler
9674789,96.16705,2.775,270.7,5147.0,0.716,4.617,7.2,300.47403,46.332039,CANDIDATE,kepler
